order_detail_id,order_id,product_id,quantity
5907,O02896,P016,3
5908,O04238,P016,10
5909,O04481,P009,9
5910,O00900,P023,8
5911,O03706,P030,3
5912,O01825,P025,5
5913,O00511,P012,10
5914,O00718,P023,1
5915,O01002,P026,10
5916,O02032,P018,9
5917,O04732,P009,3
5918,O00081,P021,1
5919,O04027,P007,10
5920,O02176,P016,4
5921,O00355,P014,1
5922,O00920,P024,9
5923,O01835,P027,10
5924,O03204,P010,9
5925,O00706,P002,4
5926,O02699,P013,2
5927,O04807,P025,4
5928,O04586,P016,10
5929,O03142,P015,8
5930,O01604,P029,8
5931,O01348,P011,9
5932,O00410,P005,9
5933,O01636,P014,4
5934,O02999,P013,3
5935,O04347,P005,5
5936,O01425,P021,7
5937,O03912,P018,5
5938,O02457,P015,7
5939,O04811,P026,10
5940,O03553,P027,4
5941,O01348,P017,9
5942,O00583,P012,3
5943,O03061,P014,1
5944,O04974,P023,1
5945,O02962,P011,3
5946,O02823,P023,4
5947,O01118,P023,3
5948,O01330,P018,5
5949,O01352,P019,4
5950,O03077,P029,5
5951,O03893,P025,9
5952,O01103,P013,4
5953,O02432,P012,6
5954,O02385,P017,9
5955,O04586,P007,5
5956,O00147,P030,10
5957,O03112,P024,10
5958,O01960,P026,7
5959,O01029,P029,8
5960,O02044,P020,4
5961,O00929,P030,8
5962,O00725,P012,5
5963,O01900,P030,9
5964,O00090,P013,4
5965,O00233,P030,8
5966,O02907,P012,7
5967,O03557,P004,7
5968,O03256,P011,8
5969,O01011,P029,2
5970,O03910,P014,9
5971,O04821,P011,4
5972,O00275,P007,7
5973,O04978,P026,7
5974,O01808,P028,8
5975,O01325,P028,9
5976,O03936,P006,8
5977,O04400,P008,1
5978,O00491,P016,10
5979,O00590,P004,2
5980,O02318,P023,4
5981,O01159,P011,6
5982,O02412,P011,8
5983,O00106,P008,4
5984,O01118,P002,4
5985,O03974,P028,7
5986,O04162,P007,7
5987,O01263,P019,10
5988,O04576,P008,3
5989,O04006,P030,6
5990,O00839,P024,6
5991,O01392,P030,10
5992,O01517,P018,5
5993,O01215,P009,8
5994,O04536,P015,5
5995,O03401,P002,8
5996,O01126,P001,4
5997,O02777,P023,5
5998,O02879,P006,7
5999,O00438,P028,9
6000,O04664,P006,5
6001,O01469,P002,3
6002,O01975,P018,8
6003,O00772,P011,5
6004,O03292,P022,2
6005,O02296,P014,8
6006,O01785,P002,8
6007,O02281,P020,10
6008,O03057,P007,3
6009,O00073,P020,9
6010,O04966,P027,1
6011,O00499,P011,4
6012,O02531,P027,9
6013,O03911,P019,5
6014,O00171,P002,5
6015,O03646,P010,5
6016,O02609,P007,2
6017,O00451,P023,3
6018,O04673,P011,6
6019,O01198,P022,8
6020,O03227,P015,3
6021,O00812,P025,7
6022,O03688,P006,9
6023,O03063,P015,2
6024,O03407,P028,9
6025,O03809,P025,10
6026,O03552,P005,1
6027,O00971,P002,7
6028,O03653,P010,3
6029,O01742,P017,10
6030,O03840,P023,10
6031,O00115,P014,2
6032,O02715,P013,1
6033,O01129,P014,9
6034,O03438,P013,3
6035,O00137,P015,5
6036,O03596,P002,2
6037,O01438,P014,9
6038,O00024,P025,5
6039,O04366,P024,4
6040,O01295,P024,8
6041,O02909,P027,4
6042,O01423,P004,1
6043,O00176,P024,9
6044,O02978,P010,6
6045,O03346,P027,5
6046,O02064,P013,3
6047,O03925,P009,10
6048,O03306,P024,10
6049,O04444,P025,2
6050,O01479,P002,4
6051,O02798,P028,7
6052,O02701,P018,1
6053,O03839,P029,10
6054,O04180,P003,9
6055,O02475,P004,2
6056,O00633,P015,9
6057,O02952,P004,9
6058,O03503,P021,3
6059,O02844,P001,2
6060,O03926,P009,9
6061,O01304,P023,8
6062,O01849,P008,7
6063,O04149,P025,10
6064,O00047,P011,4
6065,O03423,P014,7
6066,O04667,P025,9
6067,O00730,P025,8
6068,O04437,P003,2
6069,O03201,P020,4
6070,O01773,P017,5
6071,O03933,P015,7
6072,O02562,P025,3
6073,O02355,P010,2
6074,O01494,P030,9
6075,O03432,P013,6
6076,O03144,P005,2
6077,O01944,P015,9
6078,O04730,P023,2
6079,O04907,P016,2
6080,O03945,P018,6
6081,O04875,P025,6
6082,O03761,P030,8
6083,O02655,P006,7
6084,O01356,P008,4
6085,O00488,P029,1
6086,O04156,P001,3
6087,O02155,P014,6
6088,O00898,P025,7
6089,O03211,P002,7
6090,O00377,P007,10
6091,O04240,P006,4
6092,O02925,P030,5
6093,O00784,P006,8
6094,O02113,P027,8
6095,O03059,P014,8
6096,O02342,P011,7
6097,O03756,P030,8
6098,O04341,P023,6
6099,O02861,P025,8
6100,O03511,P021,10
6101,O01247,P002,1
6102,O04986,P030,8
6103,O01685,P012,10
6104,O00498,P029,4
6105,O04951,P023,5
6106,O02824,P021,7
6107,O04829,P017,5
6108,O02284,P022,10
6109,O03800,P002,4
6110,O04315,P006,7
6111,O01682,P015,3
6112,O02339,P012,4
6113,O02689,P027,8
6114,O02584,P015,4
6115,O02881,P001,4
6116,O02963,P010,6
6117,O00390,P021,6
6118,O00798,P020,2
6119,O04151,P003,8
6120,O01921,P026,2
6121,O04045,P014,1
6122,O03576,P013,3
6123,O02188,P007,3
6124,O04227,P023,7
6125,O03024,P004,1
6126,O02505,P010,1
6127,O04370,P026,4
6128,O04214,P004,2
6129,O04855,P007,6
6130,O00147,P013,9
6131,O02060,P028,6
6132,O00774,P017,10
6133,O01932,P006,7
6134,O01810,P002,8
6135,O01929,P006,3
6136,O02582,P020,7
6137,O02000,P002,2
6138,O04148,P025,8
6139,O01408,P024,9
6140,O02338,P018,7
6141,O02526,P009,5
6142,O04491,P014,7
6143,O00433,P001,3
6144,O00772,P027,6
6145,O04900,P026,8
6146,O03459,P009,9
6147,O03191,P010,10
6148,O02583,P004,10
6149,O01232,P007,4
6150,O03772,P014,5
6151,O01338,P016,8
6152,O02500,P012,8
6153,O02957,P028,8
6154,O01692,P024,10
6155,O04241,P030,2
6156,O01273,P029,7
6157,O03584,P004,2
6158,O02250,P001,7
6159,O03604,P011,8
6160,O00071,P028,3
6161,O01732,P005,8
6162,O01754,P008,3
6163,O03172,P027,6
6164,O04228,P026,3
6165,O02731,P029,2
6166,O04401,P028,10
6167,O04204,P023,5
6168,O02938,P023,3
6169,O04184,P005,7
6170,O01583,P013,2
6171,O03906,P005,10
6172,O04895,P016,10
6173,O02411,P015,4
6174,O02841,P026,7
6175,O00295,P010,6
6176,O03047,P021,3
6177,O03282,P011,2
6178,O04311,P010,6
6179,O00285,P014,9
6180,O02779,P029,4
6181,O04257,P009,3
6182,O02039,P017,7
6183,O00678,P020,10
6184,O01606,P005,5
6185,O04235,P015,3
6186,O04457,P024,10
6187,O01949,P023,6
6188,O04629,P001,4
6189,O04819,P021,8
6190,O04686,P028,9
6191,O00249,P022,9
6192,O03027,P029,1
6193,O03443,P016,10
6194,O02791,P017,9
6195,O01806,P011,10
6196,O00925,P003,6
6197,O02162,P029,4
6198,O03717,P024,6
6199,O04147,P019,9
6200,O01797,P014,5
6201,O01268,P009,7
6202,O02847,P001,5
6203,O01219,P004,4
6204,O02745,P029,1
6205,O03820,P030,10
6206,O04423,P016,6
6207,O04440,P011,7
6208,O01333,P012,2
6209,O03571,P018,1
6210,O00731,P007,10
6211,O03491,P029,8
6212,O02555,P010,10
6213,O02649,P020,6
6214,O03514,P009,2
6215,O01842,P013,3
6216,O02990,P030,7
6217,O04838,P026,2
6218,O04297,P005,3
6219,O02451,P013,8
6220,O01567,P010,3
6221,O02330,P013,7
6222,O00299,P006,3
6223,O00670,P001,9
6224,O00686,P027,4
6225,O01032,P018,4
6226,O02079,P026,5
6227,O04477,P008,4
6228,O02294,P007,4
6229,O03545,P005,10
6230,O03187,P002,8
6231,O03847,P019,7
6232,O01257,P017,1
6233,O00915,P004,2
6234,O02797,P012,8
6235,O02777,P028,3
6236,O04762,P011,5
6237,O00605,P003,3
6238,O01618,P014,6
6239,O04292,P012,7
6240,O02911,P009,6
6241,O00489,P004,10
6242,O02397,P007,9
6243,O00104,P027,2
6244,O03032,P027,8
6245,O04650,P011,8
6246,O01405,P004,1
6247,O04013,P030,2
6248,O01075,P009,5
6249,O04265,P006,6
6250,O03382,P025,4
6251,O03082,P007,2
6252,O01970,P010,6
6253,O03365,P028,4
6254,O04783,P029,7
6255,O03102,P006,7
6256,O01154,P028,5
6257,O01458,P012,7
6258,O04966,P006,3
6259,O03303,P002,10
6260,O00823,P015,7
6261,O02352,P010,3
6262,O01741,P023,9
6263,O00189,P027,8
6264,O03079,P011,6
6265,O03876,P017,10
6266,O04503,P011,8
6267,O02447,P017,5
6268,O03879,P005,1
6269,O02566,P020,9
6270,O02806,P024,8
6271,O03838,P003,10
6272,O01188,P029,6
6273,O03656,P016,8
6274,O04201,P001,6
6275,O03493,P027,10
6276,O00945,P022,3
6277,O00461,P013,4
6278,O02781,P012,4
6279,O03349,P019,8
6280,O03143,P015,8
6281,O04979,P015,10
6282,O04398,P017,2
6283,O02334,P002,2
6284,O02898,P018,4
6285,O00519,P004,8
6286,O01393,P019,5
6287,O00877,P018,2
6288,O00550,P010,8
6289,O03505,P018,2
6290,O01796,P026,10
6291,O02248,P018,6
6292,O04478,P003,8
6293,O04013,P017,3
6294,O01674,P010,1
6295,O00986,P015,1
6296,O01507,P030,1
6297,O00535,P013,3
6298,O00953,P021,7
6299,O00179,P005,1
6300,O04276,P028,6
6301,O04792,P015,5
6302,O00167,P015,7
6303,O00625,P025,10
6304,O02105,P003,3
6305,O03048,P002,2
6306,O00120,P004,10
6307,O00433,P001,1
6308,O03057,P006,10
6309,O03602,P019,7
6310,O04278,P025,3
6311,O03580,P003,9
6312,O01079,P008,6
6313,O00764,P017,6
6314,O04961,P018,7
6315,O03779,P028,3
6316,O03909,P024,1
6317,O04514,P019,9
6318,O02279,P002,2
6319,O04958,P020,9
6320,O00405,P026,8
6321,O01151,P018,5
6322,O01925,P019,5
6323,O04004,P016,4
6324,O00067,P025,2
6325,O00702,P010,2
6326,O01564,P011,7
6327,O00006,P007,3
6328,O00407,P020,6
6329,O02750,P015,5
6330,O04883,P002,5
6331,O02554,P017,2
6332,O03868,P026,8
6333,O01060,P009,7
6334,O00664,P009,3
6335,O01100,P016,8
6336,O03264,P022,5
6337,O03440,P013,3
6338,O00901,P006,10
6339,O03948,P024,2
6340,O00597,P010,7
6341,O00217,P027,3
6342,O02125,P012,8
6343,O03032,P002,1
6344,O01534,P001,5
6345,O01336,P029,5
6346,O03015,P026,5
6347,O04174,P025,3
6348,O00582,P017,10
6349,O03452,P007,3
6350,O02813,P016,3
6351,O04993,P003,10
6352,O01243,P030,9
6353,O02662,P010,1
6354,O01315,P018,8
6355,O03735,P003,9
6356,O02911,P019,6
6357,O04360,P018,7
6358,O00387,P012,5
6359,O02780,P013,5
6360,O02027,P004,9
6361,O02566,P001,6
6362,O04788,P007,8
6363,O02310,P015,4
6364,O01176,P004,6
6365,O00008,P029,9
6366,O01565,P014,2
6367,O00586,P011,6
6368,O03899,P009,2
6369,O02850,P021,1
6370,O00166,P005,2
6371,O04593,P006,9
6372,O01499,P025,7
6373,O02689,P024,1
6374,O01156,P004,6
6375,O03968,P009,9
6376,O01744,P009,4
6377,O04854,P014,3
6378,O01772,P006,8
6379,O04827,P009,2
6380,O01167,P006,2
6381,O04935,P026,2
6382,O01611,P030,8
6383,O04962,P016,6
6384,O00063,P015,4
6385,O00191,P024,2
6386,O00206,P011,9
6387,O02392,P001,8
6388,O01613,P010,8
6389,O04503,P020,3
6390,O04672,P013,5
6391,O00436,P015,8
6392,O01653,P024,3
6393,O01494,P005,9
6394,O00062,P010,10
6395,O02015,P008,4
6396,O01747,P001,9
6397,O02524,P005,3
6398,O03847,P022,6
6399,O04333,P020,10
6400,O03652,P010,9
6401,O01167,P020,3
6402,O02002,P023,7
6403,O04072,P030,9
6404,O00914,P005,6
6405,O00939,P030,2
6406,O02559,P007,4
6407,O01242,P007,9
6408,O03504,P026,9
6409,O02461,P015,6
6410,O02425,P002,8
6411,O04082,P027,3
6412,O03945,P015,6
6413,O02218,P007,7
6414,O02432,P019,3
6415,O00880,P026,10
6416,O01717,P028,2
6417,O04098,P009,6
6418,O02971,P025,1
6419,O02477,P024,3
6420,O02104,P021,8
6421,O00274,P028,1
6422,O01737,P020,10
6423,O00263,P010,5
6424,O00913,P026,9
6425,O02810,P017,8
6426,O01355,P016,4
6427,O01768,P030,8
6428,O00851,P002,7
6429,O00128,P004,4
6430,O02075,P017,1
6431,O00788,P015,9
6432,O00141,P006,3
6433,O02416,P019,5
6434,O03361,P018,5
6435,O03099,P022,8
6436,O00411,P019,9
6437,O03832,P003,7
6438,O02685,P008,9
6439,O00345,P029,10
6440,O02941,P024,5
6441,O03349,P003,5
6442,O01554,P016,3
6443,O01202,P011,3
6444,O04135,P007,2
6445,O04459,P001,2
6446,O04561,P018,10
6447,O01342,P020,4
6448,O02650,P027,7
6449,O02459,P001,5
6450,O03266,P029,3
6451,O01653,P025,9
6452,O01064,P015,5
6453,O00581,P020,6
6454,O01583,P028,4
6455,O04523,P005,6
6456,O03077,P002,9
6457,O00362,P010,3
6458,O03357,P028,2
6459,O03445,P020,6
6460,O03412,P002,7
6461,O01969,P004,7
6462,O00111,P025,8
6463,O03467,P001,1
6464,O03378,P027,8
6465,O00622,P027,3
6466,O03889,P029,7
6467,O01937,P006,9
6468,O04266,P003,9
6469,O00603,P022,6
6470,O02608,P025,7
6471,O00109,P002,4
6472,O04120,P016,7
6473,O03871,P025,9
6474,O04255,P016,7
6475,O02512,P010,1
6476,O01236,P021,3
6477,O04865,P022,2
6478,O03622,P020,10
6479,O00826,P007,9
6480,O01979,P023,9
6481,O03323,P002,2
6482,O02240,P023,8
6483,O02996,P005,9
6484,O03412,P017,5
6485,O00440,P007,3
6486,O03225,P011,3
6487,O03579,P002,1
6488,O03561,P008,9
6489,O00592,P002,8
6490,O04086,P026,4
6491,O03566,P022,3
6492,O03217,P017,5
6493,O00823,P024,8
6494,O01770,P025,1
6495,O02913,P026,10
6496,O04156,P025,3
6497,O03984,P007,9
6498,O00731,P008,2
6499,O04156,P019,2
6500,O04317,P022,4
6501,O02340,P021,9
6502,O03312,P005,3
6503,O04672,P011,1
6504,O00389,P026,2
6505,O00295,P021,7
6506,O01009,P009,6
6507,O02610,P002,5
6508,O04673,P017,6
6509,O04993,P028,4
6510,O00520,P010,4
6511,O01255,P006,3
6512,O04478,P022,8
6513,O00615,P027,4
6514,O03636,P028,9
6515,O03238,P027,10
6516,O04440,P017,3
6517,O03253,P026,7
6518,O03480,P013,3
6519,O04555,P022,5
6520,O03724,P010,8
6521,O04503,P028,2
6522,O02719,P004,1
6523,O00469,P026,6
6524,O03043,P015,2
6525,O02294,P020,2
6526,O01338,P030,7
6527,O00257,P023,2
6528,O01998,P007,8
6529,O02588,P030,2
6530,O03353,P009,10
6531,O00313,P020,10
6532,O01865,P029,4
6533,O01378,P021,6
6534,O04825,P017,7
6535,O00944,P009,10
6536,O01512,P026,6
6537,O02862,P010,2
6538,O04917,P005,9
6539,O03006,P017,9
6540,O00868,P017,1
6541,O02703,P017,1
6542,O00281,P008,1
6543,O02925,P007,10
6544,O03412,P028,10
6545,O04976,P015,7
6546,O00230,P027,3
6547,O01446,P030,6
6548,O04453,P008,7
6549,O04624,P016,8
6550,O02518,P008,6
6551,O03079,P005,7
6552,O04364,P019,8
6553,O03500,P026,3
6554,O00441,P001,10
6555,O02664,P001,10
6556,O02811,P007,4
6557,O04155,P018,9
6558,O00298,P018,8
6559,O02822,P017,2
6560,O00688,P001,8
6561,O02288,P013,6
6562,O01263,P015,9
6563,O01430,P010,6
6564,O04004,P010,3
6565,O02584,P030,4
6566,O03900,P018,6
6567,O02995,P026,9
6568,O04736,P002,6
6569,O04511,P029,9
6570,O00967,P030,6
6571,O00159,P016,10
6572,O02071,P003,7
6573,O01525,P021,9
6574,O04577,P009,9
6575,O01592,P023,1
6576,O00662,P030,8
6577,O03234,P029,10
6578,O02843,P030,8
6579,O00425,P028,2
6580,O03307,P009,4
6581,O01940,P021,8
6582,O01406,P023,4
6583,O01065,P001,4
6584,O01873,P016,2
6585,O04288,P022,5
6586,O03114,P006,6
6587,O00465,P002,8
6588,O01727,P024,4
6589,O03320,P010,10
6590,O00277,P021,10
6591,O03265,P005,1
6592,O02568,P026,7
6593,O03944,P016,6
6594,O00720,P010,4
6595,O04949,P029,2
6596,O03590,P016,6
6597,O04426,P029,3
6598,O01996,P023,9
6599,O03830,P018,5
6600,O04557,P027,10
6601,O02863,P024,1
6602,O03472,P026,9
6603,O01340,P019,4
6604,O00390,P006,1
6605,O01008,P015,10
6606,O04932,P024,9
6607,O04530,P012,3
6608,O03423,P009,2
6609,O03199,P005,1
6610,O00211,P007,7
6611,O01267,P007,1
6612,O02774,P002,6
6613,O01167,P015,7
6614,O02228,P013,6
6615,O00152,P027,3
6616,O00067,P008,10
6617,O02755,P027,9
6618,O00857,P022,2
6619,O04877,P019,7
6620,O01057,P013,10
6621,O01976,P014,8
6622,O02103,P030,8
6623,O03966,P006,6
6624,O03104,P016,3
6625,O01326,P008,3
6626,O01427,P016,9
6627,O03513,P017,10
6628,O02374,P010,9
6629,O00602,P029,10
6630,O02484,P011,9
6631,O01799,P006,7
6632,O04278,P001,9
6633,O01009,P005,7
6634,O00968,P001,7
6635,O04666,P029,9
6636,O00294,P030,6
6637,O01040,P029,10
6638,O00601,P007,4
6639,O03038,P025,1
6640,O02045,P022,3
6641,O04402,P015,2
6642,O03978,P020,3
6643,O01785,P023,10
6644,O04687,P008,7
6645,O03396,P023,3
6646,O03027,P018,7
6647,O04681,P002,6
6648,O02041,P002,5
6649,O04045,P013,1
6650,O04099,P008,9
6651,O01425,P005,4
6652,O01505,P008,3
6653,O00086,P004,8
6654,O03850,P020,9
6655,O00323,P024,5
6656,O04991,P001,2
6657,O04220,P013,6
6658,O01430,P022,4
6659,O01062,P008,9
6660,O03395,P018,10
6661,O02487,P027,10
6662,O01400,P002,3
6663,O03905,P008,10
6664,O01245,P020,5
6665,O04484,P013,4
6666,O03026,P004,6
6667,O04502,P027,5
6668,O02595,P022,7
6669,O01746,P023,4
6670,O02645,P006,9
6671,O02553,P017,7
6672,O01286,P019,4
6673,O00111,P008,6
6674,O03086,P030,9
6675,O04416,P021,1
6676,O01292,P026,2
6677,O04791,P004,5
6678,O02794,P017,6
6679,O01138,P001,2
6680,O00776,P014,5
6681,O04673,P021,2
6682,O03481,P017,1
6683,O01729,P021,6
6684,O04853,P018,1
6685,O02101,P023,4
6686,O04801,P026,4
6687,O00261,P008,9
6688,O03867,P003,5
6689,O04100,P030,3
6690,O02279,P018,10
6691,O03315,P010,4
6692,O02759,P025,10
6693,O04347,P023,2
6694,O02969,P020,6
6695,O01412,P020,10
6696,O03249,P029,8
6697,O00645,P015,1
6698,O03878,P014,9
6699,O02486,P008,9
6700,O03575,P010,2
6701,O02197,P008,7
6702,O04905,P020,1
6703,O04897,P006,5
6704,O04717,P025,1
6705,O02157,P016,5
6706,O02951,P022,7
6707,O01889,P009,5
6708,O00252,P020,1
6709,O03708,P001,8
6710,O03300,P011,3
6711,O02645,P023,4
6712,O04060,P002,6
6713,O01557,P012,7
6714,O01363,P004,8
6715,O03732,P018,1
6716,O02900,P025,6
6717,O02781,P020,7
6718,O00759,P015,3
6719,O01022,P028,5
6720,O03132,P008,2
6721,O04841,P028,8
6722,O00588,P008,10
6723,O00033,P009,4
6724,O02538,P004,10
6725,O00712,P004,2
6726,O04694,P008,7
6727,O00484,P027,5
6728,O04603,P002,8
6729,O00099,P013,1
6730,O00809,P006,8
6731,O00356,P019,7
6732,O02147,P012,10
6733,O03230,P012,5
6734,O03284,P012,4
6735,O03171,P024,8
6736,O00708,P022,6
6737,O03380,P017,1
6738,O00953,P018,4
6739,O01118,P028,9
6740,O00665,P028,1
6741,O03992,P008,8
6742,O04802,P025,2
6743,O04603,P014,5
6744,O03229,P012,6
6745,O04853,P009,9
6746,O04378,P018,8
6747,O04053,P003,8
6748,O00249,P022,2
6749,O00916,P026,6
6750,O02477,P021,3
6751,O00319,P017,9
6752,O04432,P008,5
6753,O02243,P021,2
6754,O02325,P004,8
6755,O03922,P008,7
6756,O03391,P030,5
6757,O03399,P022,5
6758,O01660,P030,1
6759,O03649,P026,3
6760,O03554,P016,2
6761,O00955,P013,6
6762,O01720,P026,2
6763,O02891,P030,1
6764,O01192,P020,10
6765,O01484,P007,6
6766,O04286,P011,2
6767,O03486,P021,1
6768,O03037,P009,5
6769,O01902,P029,9
6770,O00866,P003,10
6771,O00417,P001,7
6772,O01847,P019,6
6773,O01633,P008,10
6774,O04501,P013,2
6775,O00816,P013,9
6776,O04462,P002,10
6777,O00663,P001,1
6778,O01133,P014,1
6779,O03531,P002,6
6780,O04537,P027,8
6781,O00866,P008,2
6782,O01061,P003,3
6783,O01083,P018,8
6784,O01363,P025,5
6785,O04073,P024,7
6786,O00112,P012,6
6787,O04293,P004,3
6788,O02142,P027,2
6789,O03019,P017,2
6790,O01418,P010,8
6791,O01138,P011,3
6792,O04885,P013,8
6793,O01882,P030,9
6794,O01265,P011,5
6795,O00957,P016,2
6796,O04633,P023,5
6797,O03826,P022,9
6798,O03660,P006,1
6799,O01684,P025,3
6800,O03355,P026,9
6801,O02584,P025,6
6802,O01915,P028,1
6803,O00929,P015,2
6804,O04205,P020,1
6805,O01265,P019,8
6806,O03176,P020,4
6807,O01818,P030,1
6808,O00725,P024,7
6809,O01744,P011,8
6810,O03628,P007,10
6811,O02522,P001,4
6812,O01307,P015,4
6813,O02954,P023,7
6814,O03349,P004,6
6815,O04456,P023,3
6816,O04345,P018,2
6817,O04165,P009,4
6818,O01419,P030,6
6819,O00096,P029,8
6820,O04836,P025,4
6821,O02181,P002,10
6822,O03671,P004,8
6823,O04753,P024,7
6824,O03617,P016,6
6825,O03191,P028,4
6826,O02301,P028,4
6827,O02336,P020,4
6828,O03617,P004,1
6829,O02719,P013,1
6830,O03181,P028,3
6831,O02649,P018,9
6832,O04421,P011,1
6833,O03796,P006,1
6834,O02114,P004,5
6835,O00429,P006,7
6836,O01991,P030,4
6837,O02540,P014,2
6838,O03748,P011,4
6839,O04533,P002,5
6840,O01934,P023,3
6841,O02553,P017,4
6842,O03968,P006,2
6843,O03785,P013,1
6844,O03124,P016,2
6845,O01248,P025,2
6846,O00550,P028,3
6847,O00297,P007,10
6848,O01529,P022,1
6849,O01765,P018,3
6850,O00751,P005,10
6851,O04556,P011,3
6852,O00432,P026,9
6853,O00793,P009,4
6854,O01394,P009,3
6855,O04564,P002,5
6856,O02537,P023,6
6857,O00150,P014,3
6858,O02444,P006,9
6859,O00272,P022,10
6860,O03180,P025,4
6861,O01649,P025,5
6862,O01056,P002,3
6863,O00778,P002,2
6864,O01675,P002,4
6865,O03235,P024,10
6866,O01578,P024,7
6867,O03137,P025,2
6868,O03089,P014,7
6869,O00170,P011,7
6870,O01994,P008,1
6871,O04114,P027,8
6872,O00243,P020,10
6873,O00836,P022,5
6874,O00635,P020,10
6875,O04917,P001,2
6876,O03193,P007,3
6877,O00202,P022,2
6878,O04529,P025,9
6879,O02664,P017,9
6880,O00606,P011,8
6881,O03053,P020,8
6882,O01134,P012,3
6883,O00822,P003,1
6884,O04462,P007,10
6885,O00031,P003,5
6886,O04898,P021,4
6887,O04592,P028,9
6888,O00168,P014,5
6889,O00309,P013,7
6890,O01143,P013,8
6891,O01902,P022,1
6892,O01462,P013,7
6893,O01304,P018,8
6894,O00297,P018,8
6895,O00722,P026,4
6896,O02972,P027,9
6897,O03088,P012,6
6898,O00449,P014,2
6899,O02098,P008,10
6900,O03697,P023,4
6901,O00651,P016,9
6902,O03129,P017,7
6903,O04141,P026,5
6904,O03430,P013,10
6905,O00237,P026,8
6906,O02762,P012,9
6907,O04425,P002,9
6908,O04780,P007,8
6909,O01841,P005,2
6910,O02088,P019,4
6911,O03387,P003,9
6912,O04028,P009,3
6913,O03681,P012,9
6914,O01908,P014,5
6915,O04331,P018,8
6916,O00371,P006,5
6917,O00794,P027,1
6918,O00590,P019,6
6919,O00889,P026,8
6920,O00751,P025,10
6921,O04959,P011,2
6922,O04135,P012,2
6923,O04814,P002,2
6924,O03125,P011,7
6925,O01875,P011,3
6926,O03331,P020,8
6927,O04687,P020,6
6928,O04560,P001,8
6929,O01860,P011,7
6930,O00548,P028,7
6931,O02173,P005,10
6932,O00945,P005,5
6933,O03770,P013,5
6934,O00993,P005,8
6935,O00323,P029,6
6936,O03610,P009,4
6937,O01685,P004,3
6938,O02968,P019,7
6939,O03316,P020,4
6940,O00176,P008,7
6941,O02937,P030,9
6942,O03374,P011,10
6943,O03755,P019,7
6944,O04712,P017,3
6945,O00482,P001,5
6946,O03397,P026,3
6947,O04733,P008,2
6948,O03953,P021,3
6949,O03778,P021,6
6950,O02736,P015,7
6951,O01881,P003,5
6952,O03964,P019,3
6953,O02395,P010,3
6954,O00843,P014,8
6955,O01673,P024,8
6956,O02432,P008,4
6957,O03595,P013,9
6958,O00269,P029,1
6959,O03045,P015,6
6960,O00736,P030,7
6961,O02705,P018,7
6962,O01401,P015,6
6963,O00188,P023,7
6964,O03625,P014,2
6965,O02701,P019,8
6966,O01964,P003,1
6967,O00764,P012,8
6968,O02840,P015,3
6969,O04431,P009,2
6970,O00173,P010,3
6971,O00066,P010,2
6972,O04472,P009,1
6973,O00937,P029,3
6974,O00744,P019,1
6975,O03099,P029,8
6976,O02784,P028,10
6977,O02774,P021,4
6978,O02723,P002,1
6979,O00821,P018,1
6980,O02287,P011,3
6981,O01391,P013,2
6982,O02741,P013,6
6983,O00151,P005,7
6984,O04012,P022,2
6985,O00595,P014,9
6986,O03635,P002,8
6987,O03449,P009,1
6988,O00609,P019,7
6989,O02455,P013,8
6990,O00433,P026,9
6991,O02685,P011,5
6992,O02318,P030,8
6993,O03215,P018,10
6994,O03059,P015,9
6995,O00998,P029,2
6996,O02589,P003,8
6997,O02511,P008,6
6998,O02150,P014,8
6999,O00900,P017,10
7000,O03879,P004,4
7001,O04632,P012,10
7002,O03233,P030,9
7003,O00686,P022,7
7004,O02257,P021,7
7005,O00943,P026,7
7006,O03644,P009,4
7007,O02398,P025,8
7008,O01793,P011,8
7009,O02331,P016,3
7010,O00402,P016,4
7011,O04733,P021,8
7012,O03939,P016,2
7013,O04569,P023,3
7014,O02412,P017,7
7015,O03535,P029,8
7016,O00544,P020,10
7017,O02461,P025,6
7018,O03987,P019,8
7019,O04947,P003,7
7020,O01713,P013,1
7021,O00323,P025,1
7022,O00095,P022,9
7023,O02101,P020,5
7024,O00544,P007,6
7025,O03659,P013,2
7026,O04379,P007,3
7027,O01091,P011,1
7028,O04054,P030,1
7029,O00026,P008,7
7030,O01808,P010,9
7031,O01093,P015,10
7032,O04509,P030,2
7033,O04297,P023,8
7034,O02875,P006,9
7035,O00360,P021,1
7036,O03631,P014,9
7037,O02825,P008,6
7038,O04956,P027,4
7039,O02280,P026,9
7040,O01087,P029,1
7041,O02916,P024,5
7042,O01069,P015,9
7043,O03122,P010,1
7044,O04162,P021,3
7045,O01040,P010,4
7046,O04114,P017,7
7047,O03903,P006,10
7048,O00059,P016,9
7049,O03237,P002,6
7050,O00497,P005,2
7051,O04942,P003,6
7052,O02568,P018,4
7053,O02520,P030,8
7054,O00121,P002,2
7055,O01676,P008,2
7056,O00864,P027,8
7057,O01190,P006,10
7058,O03138,P021,1
7059,O03496,P018,9
7060,O04684,P024,10
7061,O00186,P027,2
7062,O00655,P005,4
7063,O03875,P003,4
7064,O04510,P015,5
7065,O04952,P021,3
7066,O04892,P028,5
7067,O01651,P005,6
7068,O01805,P016,6
7069,O00923,P019,7
7070,O03373,P002,2
7071,O04715,P014,6
