order_id,order_date,customer_id,payment_method
O03487,30/11/2024,C0425,Mobile Banking
O03488,01/03/2024,C0466,Cash
O03489,06/06/2024,C0269,Card
O03490,11/11/2024,C1408,Card
O03491,03/07/2024,C0181,Mobile Banking
O03492,24/03/2024,C1246,Mobile Banking
O03493,29/04/2024,C1099,Mobile Banking
O03494,10/02/2024,C1472,Mobile Banking
O03495,18/09/2024,C1165,Mobile Banking
O03496,13/07/2024,C1446,Cash
O03497,07/09/2024,C0638,Mobile Banking
O03498,10/05/2024,C0441,Mobile Banking
O03499,29/07/2024,C0729,Card
O03500,23/05/2024,C0770,Mobile Banking
O03501,21/08/2024,C0833,Cash
O03502,02/02/2024,C1408,Mobile Banking
O03503,02/01/2024,C0524,Card
O03504,02/07/2024,C0890,Card
O03505,16/10/2024,C0851,Card
O03506,15/12/2024,C0767,Mobile Banking
O03507,20/08/2024,C0279,Card
O03508,05/12/2024,C0667,Cash
O03509,22/12/2024,C0577,Cash
O03510,29/01/2024,C1250,Mobile Banking
O03511,08/06/2024,C1069,Cash
O03512,09/09/2024,C0978,Card
O03513,20/05/2024,C1238,Mobile Banking
O03514,28/11/2024,C0915,Cash
O03515,04/07/2024,C0481,Card
O03516,10/12/2024,C0947,Card
O03517,22/03/2024,C0508,Mobile Banking
O03518,31/01/2024,C0575,Cash
O03519,23/10/2024,C1454,Mobile Banking
O03520,05/05/2024,C1313,Mobile Banking
O03521,28/12/2024,C0861,Cash
O03522,16/06/2024,C1425,Card
O03523,07/04/2024,C0809,Card
O03524,02/08/2024,C1085,Mobile Banking
O03525,13/10/2024,C0883,Mobile Banking
O03526,04/08/2024,C0768,Mobile Banking
O03527,29/03/2024,C1048,Mobile Banking
O03528,04/05/2024,C0577,Card
O03529,09/04/2024,C0791,Card
O03530,09/01/2024,C0640,Cash
O03531,03/06/2024,C0872,Card
O03532,03/10/2024,C0202,Mobile Banking
O03533,18/09/2024,C0089,Mobile Banking
O03534,09/10/2024,C1014,Card
O03535,25/02/2024,C0291,Cash
O03536,25/08/2024,C0836,Card
O03537,14/09/2024,C0590,Cash
O03538,09/01/2024,C1282,Cash
O03539,08/12/2024,C0208,Mobile Banking
O03540,02/06/2024,C0821,Card
O03541,27/06/2024,C0462,Cash
O03542,17/02/2024,C0525,Cash
O03543,09/01/2024,C1308,Card
O03544,11/03/2024,C1396,Card
O03545,13/09/2024,C1476,Cash
O03546,07/04/2024,C1191,Cash
O03547,18/05/2024,C0479,Mobile Banking
O03548,19/05/2024,C1194,Card
O03549,14/01/2024,C0138,Cash
O03550,13/04/2024,C0395,Card
O03551,01/04/2024,C0590,Cash
O03552,19/04/2024,C1264,Mobile Banking
O03553,21/11/2024,C0872,Card
O03554,05/03/2024,C0884,Card
O03555,13/09/2024,C0331,Mobile Banking
O03556,28/12/2024,C0677,Mobile Banking
O03557,19/01/2024,C0190,Card
O03558,12/02/2024,C0632,Mobile Banking
O03559,20/02/2024,C0214,Cash
O03560,09/06/2024,C1169,Card
O03561,17/07/2024,C1435,Mobile Banking
O03562,01/12/2024,C0419,Card
O03563,25/12/2024,C0629,Mobile Banking
O03564,29/12/2024,C0399,Card
O03565,18/05/2024,C1382,Cash
O03566,17/10/2024,C0656,Card
O03567,23/02/2024,C0077,Cash
O03568,29/11/2024,C1212,Card
O03569,14/10/2024,C0269,Card
O03570,27/01/2024,C0692,Mobile Banking
O03571,30/09/2024,C1227,Cash
O03572,03/06/2024,C0765,Mobile Banking
O03573,10/03/2024,C0209,Mobile Banking
O03574,29/05/2024,C0031,Cash
O03575,12/12/2024,C0052,Card
O03576,14/09/2024,C1375,Mobile Banking
O03577,18/03/2024,C1018,Mobile Banking
O03578,08/10/2024,C0887,Mobile Banking
O03579,08/03/2024,C0380,Mobile Banking
O03580,02/07/2024,C0508,Card
O03581,13/01/2024,C1467,Card
O03582,15/08/2024,C0282,Card
O03583,07/10/2024,C1364,Card
O03584,20/10/2024,C1492,Card
O03585,11/12/2024,C0761,Card
O03586,20/02/2024,C1212,Mobile Banking
O03587,28/01/2024,C1454,Card
O03588,18/07/2024,C0659,Cash
O03589,06/07/2024,C0805,Mobile Banking
O03590,10/11/2024,C0031,Card
O03591,28/02/2024,C1165,Cash
O03592,30/07/2024,C0633,Card
O03593,26/10/2024,C0909,Card
O03594,22/02/2024,C1051,Card
O03595,09/10/2024,C0407,Mobile Banking
O03596,01/07/2024,C0979,Mobile Banking
O03597,29/06/2024,C0373,Cash
O03598,26/02/2024,C1013,Cash
O03599,05/02/2024,C1057,Card
O03600,06/08/2024,C1489,Mobile Banking
O03601,01/10/2024,C1220,Cash
O03602,21/10/2024,C0825,Mobile Banking
O03603,29/09/2024,C0614,Mobile Banking
O03604,07/06/2024,C0354,Card
O03605,14/05/2024,C0404,Card
O03606,20/06/2024,C0949,Card
O03607,08/04/2024,C0969,Mobile Banking
O03608,17/05/2024,C0203,Mobile Banking
O03609,31/05/2024,C0157,Mobile Banking
O03610,14/11/2024,C0496,Card
O03611,01/04/2024,C1216,Card
O03612,16/03/2024,C1061,Cash
O03613,06/08/2024,C0447,Cash
O03614,24/05/2024,C0550,Card
O03615,18/12/2024,C1002,Cash
O03616,24/12/2024,C0635,Card
O03617,07/08/2024,C1200,Cash
O03618,17/05/2024,C0302,Card
O03619,30/01/2024,C0802,Mobile Banking
O03620,30/09/2024,C0229,Mobile Banking
O03621,09/11/2024,C0321,Cash
O03622,28/05/2024,C0049,Card
O03623,31/08/2024,C1253,Card
O03624,10/09/2024,C1443,Mobile Banking
O03625,14/08/2024,C0166,Mobile Banking
O03626,22/05/2024,C0258,Card
O03627,02/08/2024,C0311,Card
O03628,31/03/2024,C0430,Mobile Banking
O03629,11/04/2024,C1073,Card
O03630,17/09/2024,C1059,Mobile Banking
O03631,12/01/2024,C0401,Cash
O03632,01/01/2024,C0093,Mobile Banking
O03633,05/09/2024,C0367,Cash
O03634,07/04/2024,C0897,Mobile Banking
O03635,03/11/2024,C0157,Mobile Banking
O03636,27/09/2024,C0279,Mobile Banking
O03637,15/07/2024,C0721,Cash
O03638,10/09/2024,C1265,Card
O03639,22/04/2024,C0036,Mobile Banking
O03640,15/05/2024,C0552,Card
O03641,15/06/2024,C1110,Cash
O03642,18/01/2024,C0675,Mobile Banking
O03643,30/09/2024,C0777,Mobile Banking
O03644,28/01/2024,C0366,Cash
O03645,24/03/2024,C1474,Cash
O03646,26/05/2024,C0939,Cash
O03647,14/03/2024,C1111,Mobile Banking
O03648,18/09/2024,C0782,Mobile Banking
O03649,27/07/2024,C0477,Card
O03650,04/05/2024,C0029,Card
O03651,14/02/2024,C0208,Cash
O03652,27/07/2024,C0073,Mobile Banking
O03653,03/01/2024,C1379,Card
O03654,30/07/2024,C0750,Cash
O03655,19/04/2024,C0468,Card
O03656,12/12/2024,C0805,Cash
O03657,29/02/2024,C0929,Cash
O03658,09/08/2024,C1224,Cash
O03659,14/02/2024,C0241,Cash
O03660,10/01/2024,C0195,Cash
O03661,12/12/2024,C0799,Card
O03662,23/07/2024,C0690,Cash
O03663,26/05/2024,C0251,Mobile Banking
O03664,18/06/2024,C0889,Cash
O03665,22/09/2024,C0489,Mobile Banking
O03666,31/05/2024,C1038,Mobile Banking
O03667,01/02/2024,C1016,Cash
O03668,19/09/2024,C0118,Mobile Banking
O03669,09/09/2024,C0834,Mobile Banking
O03670,08/06/2024,C1452,Mobile Banking
O03671,29/03/2024,C0528,Cash
O03672,01/09/2024,C1049,Mobile Banking
O03673,22/01/2024,C0729,Mobile Banking
O03674,26/09/2024,C1374,Mobile Banking
O03675,06/05/2024,C1051,Cash
O03676,22/07/2024,C0833,Mobile Banking
O03677,29/06/2024,C0648,Card
O03678,24/12/2024,C0250,Mobile Banking
O03679,28/02/2024,C0128,Card
O03680,21/07/2024,C0942,Card
O03681,06/01/2024,C0698,Cash
O03682,17/01/2024,C0456,Mobile Banking
O03683,12/07/2024,C1303,Mobile Banking
O03684,12/03/2024,C1225,Card
O03685,06/10/2024,C1318,Mobile Banking
O03686,22/06/2024,C0598,Card
O03687,06/08/2024,C1440,Card
O03688,03/09/2024,C1448,Cash
O03689,10/11/2024,C0622,Cash
O03690,25/07/2024,C1329,Card
O03691,31/08/2024,C0781,Cash
O03692,22/09/2024,C0452,Mobile Banking
O03693,08/02/2024,C0333,Card
O03694,26/02/2024,C0619,Cash
O03695,19/08/2024,C0947,Mobile Banking
O03696,14/08/2024,C0465,Card
O03697,26/11/2024,C0479,Card
O03698,14/02/2024,C0451,Mobile Banking
O03699,31/08/2024,C0731,Mobile Banking
O03700,01/06/2024,C0504,Mobile Banking
O03701,02/06/2024,C0164,Cash
O03702,22/09/2024,C0367,Cash
O03703,24/01/2024,C0143,Mobile Banking
O03704,15/03/2024,C0123,Mobile Banking
O03705,03/01/2024,C1221,Mobile Banking
O03706,07/10/2024,C1058,Cash
O03707,14/09/2024,C1069,Card
O03708,17/12/2024,C0637,Cash
O03709,03/04/2024,C1221,Mobile Banking
O03710,15/01/2024,C1445,Card
O03711,28/12/2024,C0242,Cash
O03712,27/03/2024,C0985,Card
O03713,12/08/2024,C0746,Cash
O03714,27/04/2024,C0082,Mobile Banking
O03715,20/12/2024,C0801,Card
O03716,07/08/2024,C0259,Mobile Banking
O03717,20/02/2024,C1008,Card
O03718,11/11/2024,C0324,Mobile Banking
O03719,27/10/2024,C1011,Cash
O03720,05/05/2024,C0197,Cash
O03721,24/01/2024,C0756,Cash
O03722,25/10/2024,C0060,Mobile Banking
O03723,27/05/2024,C0613,Mobile Banking
O03724,10/09/2024,C1026,Card
O03725,21/12/2024,C0983,Mobile Banking
O03726,09/11/2024,C1473,Cash
O03727,28/09/2024,C0072,Card
O03728,23/04/2024,C0533,Card
O03729,22/04/2024,C0048,Cash
O03730,26/08/2024,C0173,Mobile Banking
O03731,21/04/2024,C0635,Mobile Banking
O03732,30/11/2024,C0052,Mobile Banking
O03733,25/06/2024,C1275,Card
O03734,17/11/2024,C1207,Cash
O03735,10/01/2024,C0736,Cash
O03736,16/12/2024,C0008,Cash
O03737,12/12/2024,C1443,Mobile Banking
O03738,20/06/2024,C0513,Mobile Banking
O03739,16/11/2024,C0890,Mobile Banking
O03740,23/03/2024,C1082,Cash
O03741,05/02/2024,C0121,Card
O03742,23/06/2024,C0614,Card
O03743,04/08/2024,C1461,Card
O03744,19/01/2024,C0554,Mobile Banking
O03745,07/02/2024,C1194,Cash
O03746,26/01/2024,C0867,Card
O03747,21/01/2024,C1268,Mobile Banking
O03748,09/06/2024,C0431,Cash
O03749,04/07/2024,C0557,Cash
O03750,05/04/2024,C0624,Mobile Banking
O03751,15/04/2024,C0562,Mobile Banking
O03752,21/08/2024,C0690,Mobile Banking
O03753,05/10/2024,C1480,Mobile Banking
O03754,15/02/2024,C0121,Card
O03755,12/08/2024,C1034,Cash
O03756,14/04/2024,C1064,Cash
O03757,26/06/2024,C0990,Cash
O03758,07/01/2024,C0149,Card
O03759,24/11/2024,C0154,Card
O03760,04/11/2024,C1396,Cash
O03761,25/03/2024,C0817,Cash
O03762,09/08/2024,C1405,Mobile Banking
O03763,27/03/2024,C0815,Cash
O03764,24/08/2024,C0636,Mobile Banking
O03765,12/10/2024,C0474,Mobile Banking
O03766,27/06/2024,C0191,Cash
O03767,02/01/2024,C0345,Mobile Banking
O03768,09/10/2024,C1120,Card
O03769,27/12/2024,C0691,Card
O03770,15/08/2024,C0701,Card
O03771,03/12/2024,C1393,Cash
O03772,29/03/2024,C0319,Card
O03773,09/06/2024,C0933,Card
O03774,20/12/2024,C1191,Mobile Banking
O03775,02/01/2024,C1073,Cash
O03776,22/02/2024,C0541,Cash
O03777,12/12/2024,C0348,Card
O03778,23/02/2024,C1284,Mobile Banking
O03779,07/12/2024,C0324,Mobile Banking
O03780,29/12/2024,C1269,Cash
O03781,09/07/2024,C0348,Mobile Banking
O03782,20/12/2024,C0441,Cash
O03783,26/05/2024,C0358,Card
O03784,28/03/2024,C0661,Card
O03785,09/04/2024,C0146,Mobile Banking
O03786,17/03/2024,C0057,Card
O03787,15/07/2024,C1102,Card
O03788,29/03/2024,C0115,Card
O03789,24/06/2024,C1482,Card
O03790,19/02/2024,C0237,Mobile Banking
O03791,19/07/2024,C1010,Cash
O03792,07/06/2024,C0658,Cash
O03793,26/04/2024,C0331,Card
O03794,27/07/2024,C0650,Mobile Banking
O03795,02/12/2024,C1310,Mobile Banking
O03796,14/10/2024,C0493,Card
O03797,14/09/2024,C1069,Mobile Banking
O03798,23/03/2024,C0161,Mobile Banking
O03799,22/08/2024,C0650,Cash
O03800,13/05/2024,C0690,Card
O03801,15/07/2024,C0041,Card
O03802,30/01/2024,C1366,Mobile Banking
O03803,13/05/2024,C0640,Cash
O03804,04/02/2024,C0077,Card
O03805,22/09/2024,C0621,Mobile Banking
O03806,16/06/2024,C0551,Cash
O03807,07/05/2024,C0360,Card
O03808,20/05/2024,C0218,Card
O03809,30/07/2024,C1383,Card
O03810,17/05/2024,C0576,Cash
O03811,13/03/2024,C0192,Cash
O03812,19/10/2024,C0964,Mobile Banking
O03813,24/02/2024,C0751,Card
O03814,20/04/2024,C0893,Cash
O03815,31/01/2024,C1376,Mobile Banking
O03816,20/03/2024,C0058,Mobile Banking
O03817,25/12/2024,C1095,Cash
O03818,28/02/2024,C0452,Card
O03819,30/11/2024,C0485,Card
O03820,18/12/2024,C0621,Card
O03821,30/06/2024,C0508,Card
O03822,09/07/2024,C0894,Mobile Banking
O03823,23/08/2024,C1130,Card
O03824,14/06/2024,C1473,Card
O03825,06/01/2024,C1078,Cash
O03826,16/11/2024,C0912,Cash
O03827,22/09/2024,C0755,Cash
O03828,15/01/2024,C0557,Card
O03829,25/07/2024,C0569,Card
O03830,01/09/2024,C0151,Cash
O03831,29/02/2024,C1031,Mobile Banking
O03832,10/03/2024,C0799,Card
O03833,08/05/2024,C1016,Card
O03834,08/12/2024,C0552,Card
O03835,21/09/2024,C1322,Cash
O03836,31/05/2024,C1059,Cash
O03837,21/08/2024,C0785,Mobile Banking
O03838,31/01/2024,C0586,Mobile Banking
O03839,17/11/2024,C0321,Cash
O03840,28/02/2024,C0715,Mobile Banking
O03841,31/07/2024,C0190,Mobile Banking
O03842,09/05/2024,C0735,Mobile Banking
O03843,22/04/2024,C1232,Mobile Banking
O03844,10/04/2024,C0526,Mobile Banking
O03845,30/03/2024,C1414,Cash
O03846,06/09/2024,C0470,Cash
O03847,11/03/2024,C0160,Card
O03848,16/01/2024,C0100,Cash
O03849,04/02/2024,C1044,Card
O03850,04/03/2024,C0281,Cash
O03851,25/03/2024,C0909,Card
O03852,04/01/2024,C0667,Mobile Banking
O03853,21/11/2024,C0107,Cash
O03854,21/12/2024,C0669,Card
O03855,25/04/2024,C0011,Card
O03856,30/01/2024,C0921,Cash
O03857,06/01/2024,C1470,Card
O03858,28/05/2024,C1122,Card
O03859,26/12/2024,C1492,Cash
O03860,21/08/2024,C0790,Mobile Banking
O03861,15/09/2024,C0800,Card
O03862,22/10/2024,C1219,Mobile Banking
O03863,08/08/2024,C1290,Card
O03864,03/04/2024,C0547,Card
O03865,15/05/2024,C0878,Cash
O03866,22/11/2024,C1453,Mobile Banking
O03867,22/12/2024,C1260,Card
O03868,21/06/2024,C1479,Cash
O03869,06/07/2024,C0806,Cash
O03870,10/05/2024,C1072,Mobile Banking
O03871,29/11/2024,C0788,Mobile Banking
O03872,10/10/2024,C0581,Card
O03873,09/10/2024,C0513,Card
O03874,12/12/2024,C1408,Card
O03875,13/02/2024,C1272,Mobile Banking
O03876,14/02/2024,C0244,Cash
O03877,18/02/2024,C0408,Mobile Banking
O03878,01/04/2024,C0593,Card
O03879,19/09/2024,C1201,Card
O03880,17/12/2024,C0887,Card
O03881,28/03/2024,C1102,Mobile Banking
O03882,19/07/2024,C0997,Cash
O03883,23/09/2024,C0905,Cash
O03884,30/01/2024,C0109,Mobile Banking
O03885,26/07/2024,C0501,Card
O03886,28/09/2024,C0899,Card
O03887,28/03/2024,C1256,Mobile Banking
O03888,28/06/2024,C0675,Mobile Banking
O03889,15/01/2024,C1275,Cash
O03890,05/03/2024,C0823,Cash
O03891,08/07/2024,C1362,Mobile Banking
O03892,03/09/2024,C1325,Cash
O03893,20/02/2024,C0973,Card
O03894,09/03/2024,C0263,Cash
O03895,08/09/2024,C0861,Cash
O03896,21/10/2024,C1256,Mobile Banking
O03897,27/07/2024,C1451,Card
O03898,08/09/2024,C0208,Mobile Banking
O03899,15/03/2024,C1126,Mobile Banking
O03900,19/10/2024,C1258,Cash
O03901,12/03/2024,C1338,Cash
O03902,21/11/2024,C1362,Cash
O03903,10/12/2024,C1096,Card
O03904,29/01/2024,C0865,Cash
O03905,02/11/2024,C0571,Card
O03906,18/02/2024,C0094,Mobile Banking
O03907,09/02/2024,C0095,Mobile Banking
O03908,17/06/2024,C1342,Cash
O03909,11/08/2024,C0736,Card
O03910,05/10/2024,C0491,Cash
O03911,03/03/2024,C0555,Mobile Banking
O03912,12/03/2024,C0596,Card
O03913,20/11/2024,C1102,Mobile Banking
O03914,20/02/2024,C0911,Card
O03915,02/05/2024,C0523,Cash
O03916,23/08/2024,C0163,Cash
O03917,16/09/2024,C1500,Mobile Banking
O03918,07/06/2024,C0001,Cash
O03919,03/06/2024,C1406,Card
O03920,05/02/2024,C1078,Cash
O03921,11/05/2024,C0647,Cash
O03922,21/03/2024,C0337,Card
O03923,04/05/2024,C1108,Cash
O03924,01/08/2024,C0964,Mobile Banking
O03925,19/04/2024,C1164,Card
O03926,07/05/2024,C0859,Mobile Banking
O03927,09/05/2024,C1367,Cash
O03928,14/06/2024,C0447,Mobile Banking
O03929,28/11/2024,C1476,Cash
O03930,10/07/2024,C0475,Cash
O03931,28/06/2024,C1319,Mobile Banking
O03932,24/06/2024,C0690,Mobile Banking
O03933,21/01/2024,C1484,Cash
O03934,07/02/2024,C1201,Mobile Banking
O03935,10/10/2024,C1058,Card
O03936,02/02/2024,C0782,Card
O03937,27/02/2024,C0138,Mobile Banking
O03938,20/08/2024,C0635,Card
O03939,12/06/2024,C0406,Cash
O03940,19/02/2024,C1174,Cash
O03941,27/11/2024,C1121,Mobile Banking
O03942,10/10/2024,C0410,Cash
O03943,28/07/2024,C0180,Card
O03944,29/08/2024,C0201,Card
O03945,23/12/2024,C0138,Mobile Banking
O03946,20/01/2024,C0554,Cash
O03947,17/10/2024,C0995,Mobile Banking
O03948,10/10/2024,C1047,Card
O03949,12/09/2024,C0557,Cash
O03950,03/03/2024,C0084,Card
O03951,28/06/2024,C0968,Mobile Banking
O03952,13/05/2024,C0870,Mobile Banking
O03953,17/10/2024,C0320,Cash
O03954,10/08/2024,C0760,Cash
O03955,31/05/2024,C1028,Card
O03956,12/05/2024,C0891,Cash
O03957,22/11/2024,C0797,Cash
O03958,16/03/2024,C0209,Card
O03959,09/03/2024,C0689,Card
O03960,07/03/2024,C0033,Card
O03961,01/10/2024,C0111,Mobile Banking
O03962,21/01/2024,C0646,Mobile Banking
O03963,30/04/2024,C1142,Cash
O03964,03/10/2024,C1213,Card
O03965,21/02/2024,C1441,Card
O03966,16/10/2024,C1237,Cash
O03967,06/01/2024,C0841,Card
O03968,30/04/2024,C1048,Mobile Banking
O03969,29/03/2024,C0533,Card
O03970,15/08/2024,C0410,Card
O03971,23/06/2024,C0510,Mobile Banking
O03972,09/08/2024,C0747,Mobile Banking
O03973,27/09/2024,C1116,Mobile Banking
O03974,03/06/2024,C1341,Cash
O03975,07/10/2024,C0170,Cash
O03976,03/09/2024,C1483,Mobile Banking
O03977,26/03/2024,C0372,Cash
O03978,26/09/2024,C0966,Card
O03979,09/04/2024,C0103,Cash
O03980,26/09/2024,C1142,Card
O03981,31/07/2024,C0290,Card
O03982,10/11/2024,C1177,Cash
O03983,16/12/2024,C0017,Cash
O03984,27/01/2024,C0584,Card
O03985,09/12/2024,C1310,Mobile Banking
O03986,17/08/2024,C0003,Cash
O03987,21/10/2024,C0489,Cash
O03988,21/11/2024,C0902,Mobile Banking
O03989,08/04/2024,C0447,Card
O03990,03/10/2024,C0419,Cash
O03991,18/11/2024,C1365,Mobile Banking
O03992,19/11/2024,C0824,Card
O03993,24/04/2024,C0800,Cash
O03994,17/02/2024,C1178,Cash
O03995,17/04/2024,C1020,Cash
O03996,29/06/2024,C0722,Mobile Banking
O03997,30/08/2024,C1095,Mobile Banking
O03998,09/10/2024,C0237,Cash
O03999,26/07/2024,C0509,Card
O04000,30/06/2024,C0538,Cash
O04001,24/02/2024,C0101,Mobile Banking
O04002,02/09/2024,C0508,Cash
O04003,13/01/2024,C0727,Mobile Banking
O04004,12/07/2024,C1133,Card
O04005,13/05/2024,C0840,Cash
O04006,13/06/2024,C0463,Mobile Banking
O04007,22/09/2024,C0676,Card
O04008,12/04/2024,C0712,Cash
O04009,04/01/2024,C0423,Card
O04010,17/07/2024,C0809,Card
O04011,14/06/2024,C0249,Mobile Banking
O04012,29/04/2024,C0497,Mobile Banking
O04013,20/06/2024,C0939,Cash
O04014,07/12/2024,C0859,Cash
O04015,19/03/2024,C1051,Card
O04016,24/01/2024,C0388,Cash
O04017,19/03/2024,C0051,Cash
O04018,14/07/2024,C0082,Card
O04019,23/05/2024,C1275,Cash
O04020,27/03/2024,C1331,Mobile Banking
O04021,25/11/2024,C1479,Mobile Banking
O04022,23/10/2024,C1476,Cash
O04023,24/02/2024,C0659,Card
O04024,25/06/2024,C1053,Cash
O04025,19/12/2024,C0416,Cash
O04026,05/11/2024,C0715,Mobile Banking
O04027,29/01/2024,C1415,Cash
O04028,02/12/2024,C1364,Cash
O04029,05/11/2024,C0167,Mobile Banking
O04030,23/11/2024,C0078,Card
O04031,08/12/2024,C0115,Card
O04032,01/11/2024,C0952,Mobile Banking
O04033,15/06/2024,C1425,Mobile Banking
O04034,04/08/2024,C0134,Mobile Banking
O04035,09/08/2024,C1311,Card
O04036,15/05/2024,C0685,Card
O04037,02/07/2024,C0358,Mobile Banking
O04038,02/01/2024,C1495,Card
O04039,18/07/2024,C0084,Cash
O04040,14/03/2024,C0458,Cash
O04041,14/08/2024,C0135,Cash
O04042,25/04/2024,C1046,Card
O04043,02/05/2024,C0182,Cash
O04044,06/09/2024,C0017,Cash
O04045,26/03/2024,C1463,Cash
O04046,27/09/2024,C0805,Mobile Banking
O04047,15/07/2024,C0278,Cash
O04048,04/10/2024,C1243,Card
O04049,06/06/2024,C0366,Cash
O04050,14/06/2024,C0316,Card
O04051,05/07/2024,C1158,Card
O04052,14/07/2024,C0859,Cash
O04053,28/09/2024,C0599,Mobile Banking
O04054,05/09/2024,C0438,Card
O04055,21/11/2024,C1243,Card
O04056,24/01/2024,C1060,Cash
O04057,12/04/2024,C0376,Card
O04058,06/10/2024,C0817,Card
O04059,12/02/2024,C0285,Cash
O04060,07/02/2024,C0157,Mobile Banking
O04061,05/11/2024,C0735,Mobile Banking
O04062,26/02/2024,C0871,Card
O04063,27/12/2024,C1110,Card
O04064,17/07/2024,C0090,Cash
O04065,18/03/2024,C0952,Mobile Banking
O04066,07/08/2024,C0970,Mobile Banking
O04067,17/09/2024,C1143,Cash
O04068,29/10/2024,C0325,Mobile Banking
O04069,18/07/2024,C0494,Cash
O04070,20/04/2024,C1105,Card
O04071,09/06/2024,C0209,Card
O04072,17/06/2024,C1069,Mobile Banking
O04073,22/04/2024,C1204,Cash
O04074,16/12/2024,C0959,Mobile Banking
O04075,13/09/2024,C1132,Cash
O04076,01/06/2024,C0110,Mobile Banking
O04077,04/11/2024,C0479,Card
O04078,19/05/2024,C0904,Mobile Banking
O04079,07/03/2024,C0094,Card
O04080,28/03/2024,C0488,Cash
O04081,31/08/2024,C1034,Cash
O04082,02/06/2024,C0245,Mobile Banking
O04083,24/09/2024,C1017,Card
O04084,18/01/2024,C0020,Cash
O04085,03/11/2024,C1008,Mobile Banking
O04086,12/09/2024,C0675,Mobile Banking
O04087,17/11/2024,C0253,Cash
O04088,19/05/2024,C0832,Card
O04089,08/06/2024,C0162,Mobile Banking
O04090,14/12/2024,C0158,Card
O04091,11/02/2024,C1083,Cash
O04092,05/09/2024,C0476,Card
O04093,04/10/2024,C0845,Card
O04094,13/08/2024,C1288,Mobile Banking
O04095,22/02/2024,C1198,Card
O04096,07/08/2024,C0881,Cash
O04097,29/11/2024,C1166,Card
O04098,07/06/2024,C1201,Card
O04099,28/09/2024,C0780,Mobile Banking
O04100,16/04/2024,C0546,Card
O04101,04/07/2024,C0923,Card
O04102,23/01/2024,C0540,Card
O04103,30/03/2024,C1118,Card
O04104,13/11/2024,C0806,Cash
O04105,14/04/2024,C0304,Card
O04106,09/06/2024,C0902,Card
O04107,08/05/2024,C0959,Cash
O04108,25/07/2024,C1386,Card
O04109,21/03/2024,C1019,Card
O04110,20/06/2024,C1029,Cash
O04111,29/08/2024,C0904,Mobile Banking
O04112,25/11/2024,C0747,Cash
O04113,01/08/2024,C0639,Card
O04114,16/06/2024,C0945,Cash
O04115,07/01/2024,C0486,Card
O04116,27/08/2024,C0921,Mobile Banking
O04117,06/12/2024,C0314,Mobile Banking
O04118,19/06/2024,C0971,Card
O04119,14/07/2024,C1165,Mobile Banking
O04120,06/03/2024,C0488,Cash
O04121,26/03/2024,C0729,Mobile Banking
O04122,05/04/2024,C0134,Cash
O04123,03/09/2024,C1421,Mobile Banking
O04124,12/01/2024,C0735,Card
O04125,27/01/2024,C1497,Cash
O04126,26/07/2024,C1208,Cash
O04127,23/02/2024,C0063,Cash
O04128,25/08/2024,C0287,Mobile Banking
O04129,05/11/2024,C0411,Cash
O04130,07/11/2024,C0611,Cash
O04131,03/03/2024,C0409,Mobile Banking
O04132,11/01/2024,C1307,Mobile Banking
O04133,05/01/2024,C0034,Cash
O04134,03/09/2024,C0068,Mobile Banking
O04135,30/08/2024,C0768,Cash
O04136,11/06/2024,C0053,Cash
O04137,04/02/2024,C0022,Card
O04138,21/09/2024,C1381,Mobile Banking
O04139,21/08/2024,C1426,Card
O04140,08/01/2024,C0318,Cash
O04141,15/11/2024,C0742,Mobile Banking
O04142,23/04/2024,C1416,Mobile Banking
O04143,01/04/2024,C0991,Cash
O04144,24/05/2024,C0416,Mobile Banking
O04145,03/03/2024,C0314,Mobile Banking
O04146,24/10/2024,C1465,Cash
O04147,04/02/2024,C0737,Cash
O04148,23/12/2024,C0502,Card
O04149,27/02/2024,C0621,Mobile Banking
O04150,20/02/2024,C0896,Card
O04151,03/07/2024,C0930,Card
O04152,25/06/2024,C0249,Cash
O04153,12/06/2024,C0192,Card
O04154,26/08/2024,C0498,Cash
O04155,21/09/2024,C0964,Card
O04156,14/04/2024,C0817,Cash
O04157,21/12/2024,C0871,Card
O04158,10/07/2024,C0297,Cash
O04159,14/06/2024,C1242,Mobile Banking
O04160,22/09/2024,C0052,Card
O04161,06/04/2024,C0671,Cash
O04162,25/05/2024,C0994,Mobile Banking
O04163,08/09/2024,C0990,Card
O04164,25/02/2024,C0966,Cash
O04165,12/11/2024,C1172,Cash
O04166,13/12/2024,C0073,Card
O04167,23/11/2024,C0788,Mobile Banking
O04168,16/11/2024,C0895,Cash
O04169,30/03/2024,C0332,Cash
O04170,08/06/2024,C0762,Cash
O04171,01/12/2024,C0170,Mobile Banking
O04172,27/02/2024,C0003,Card
O04173,10/03/2024,C1278,Cash
O04174,19/01/2024,C0569,Mobile Banking
O04175,22/05/2024,C0474,Cash
O04176,19/10/2024,C0416,Mobile Banking
O04177,12/09/2024,C0664,Mobile Banking
O04178,09/01/2024,C0690,Mobile Banking
O04179,05/05/2024,C0138,Mobile Banking
O04180,30/09/2024,C1468,Card
O04181,23/01/2024,C0569,Card
O04182,08/12/2024,C0755,Mobile Banking
O04183,06/08/2024,C0614,Mobile Banking
O04184,17/03/2024,C0334,Card
O04185,12/09/2024,C1129,Cash
